"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"mysqld","0","142","4474052608","11403264","34373632","13224",,,,,,,,,,"Process",,,"8",,,,,"5560",".",,,,"13224","13224","34373632","34373632","232064","232064","36483072","36483072","27168768","27168768","4478246912","183279616",,,"34373632","34373632",,"0",,"System.Diagnostics.ProcessThreadCollection","142","4474052608","179085312","False",,,,"11403264","11403264",,,,,,"mysqld","0","","True",,
"mysqld","0","553","5089918976","61165568","609271808","313712",,,,,,,,,,"Process",,,"8",,,,,"6268",".",,,,"313712","313712","609271808","609271808","254960","254960","610246656","610246656","405020672","405020672","5095985152","801017856",,,"609271808","609271808",,"0",,"System.Diagnostics.ProcessThreadCollection","553","5089918976","794951680","False",,,,"61165568","61165568",,,,,,"mysqld","0","","True",,
"NetworkCap","0","328","2203428614144","15376384","3948544","15536",,,,,,,,,,"Process",,,"8",,,,,"17844",".",,,,"15536","15536","3948544","3948544","141048","141048","4374528","4374528","15618048","15618048","2203443355648","125132800",,,"3948544","3948544",,"0",,"System.Diagnostics.ProcessThreadCollection","328","2203428614144","110391296","False",,,,"15376384","15376384",,,,,,"NetworkCap","0","","True",,
"NisSrv","0","227","2203434864640","12439552","5451776","13496",,,,,,,,,,"Process",,,"8",,,,,"16800",".",,,,"13496","13496","5451776","5451776","134880","134880","5550080","5550080","13467648","13467648","2203435954176","117731328",,,"5451776","5451776",,"0",,"System.Diagnostics.ProcessThreadCollection","227","2203434864640","116641792","False",,,,"12439552","12439552",,,,,,"NisSrv","0","","True",,
"nssm","0","132","4375662592","6782976","2142208","7944",,,,,,,,,,"Process",,,"8",,,,,"5344",".",,,,"7944","7944","2142208","2142208","88680","88680","2310144","2310144","7741440","7741440","4379856896","84889600",,,"2142208","2142208",,"0",,"System.Diagnostics.ProcessThreadCollection","132","4375662592","80695296","False",,,,"6782976","6782976",,,,,,"nssm","0","","True",,
"nvcontainer","0","723","2203550695424","38842368","15314944","41264",,,,,,,,,,"Process",,,"8",,,,,"5352",".",,,,"41264","41264","15314944","15314944","330680","330680","17395712","17395712","47841280","47841280","2203564400640","246177792",,,"15314944","15314944",,"0",,"System.Diagnostics.ProcessThreadCollection","723","2203550695424","232472576","False",,,,"38842368","38842368",,,,,,"nvcontainer","0","","True",,
"nvcontainer","3","386","2203666915328","37494784","24985600","22760","C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe","""C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe"" -f ""C:\ProgramData\NVIDIA\NvContainerUser%dSPUser.log"" -d ""C:\Program Files\NVIDIA Corporation\NvContainer\plugins\SPUser"" -r -l 3 -p 30000 -st ""C:\Program Files\NVIDIA Corporation\NvContainer\NvContainerTelemetryApi.dll"" -c",,"","1.9375","","","","","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10548","8",,"False","4/29/2025 9:09:29 AM",,"10276",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22760","22760","24985600","24985600","562864","562864","127299584","127299584","123289600","123289600","2203895910400","577687552","True","Normal","24985600","24985600","1048575","3",,"System.Diagnostics.ProcessThreadCollection","386","2203666915328","348692480","False",,,,"37494784","37494784",,"System.Diagnostics.ProcessModule (nvcontainer.exe)","00:00:00.7187500","00:00:01.9375000","00:00:01.2187500","nvcontainer","0","","True",,
"nvcontainer","3","675","2203727994880","51634176","57438208","56716","C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe","""C:\Program Files\NVIDIA Corporation\NvContainer\nvcontainer.exe"" -f ""C:\ProgramData\NVIDIA\NvContainerUser%d.log"" -d ""C:\Program Files\NVIDIA Corporation\NvContainer\plugins\User"" -r -l 3 -p 30000 -st ""C:\Program Files\NVIDIA Corporation\NvContainer\NvContainerTelemetryApi.dll"" -c",,"","5.421875","","","","","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10544","8",,"False","4/29/2025 9:09:29 AM",,"10412",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","56716","56716","57438208","57438208","329384","329384","296353792","296353792","289419264","289419264","2203855433728","537210880","True","Normal","57438208","57438208","1048575","3",,"System.Diagnostics.ProcessThreadCollection","675","2203727994880","409772032","False",,,,"51634176","51634176",,"System.Diagnostics.ProcessModule (nvcontainer.exe)","00:00:01.5468750","00:00:05.4218750","00:00:03.8750000","nvcontainer","0","","True",,
"NVDisplay.Container","0","529","2203559030784","37171200","33169408","32056",,,,,,,,,,"Process",,,"8",,,,,"2768",".",,,,"32056","32056","33169408","33169408","289248","289248","44732416","44732416","68042752","68042752","2203641393152","323170304",,,"33169408","33169408",,"0",,"System.Diagnostics.ProcessThreadCollection","529","2203559030784","240807936","False",,,,"37171200","37171200",,,,,,"NVDisplay.Container","0","","True",,
"NVDisplay.Container","3","662","2203727376384","48492544","41754624","32000",,,,,,,,,,"Process",,,"8",,,,,"10548",".",,,,"32000","32000","41754624","41754624","395024","395024","182255616","182255616","193802240","193802240","2203766456320","448233472",,,"41754624","41754624",,"3",,"System.Diagnostics.ProcessThreadCollection","662","2203727376384","409153536","False",,,,"48492544","48492544",,,,,,"NVDisplay.Container","0","","True",,
"NVIDIA Share","3","365","4841140224","66142208","59387904","34464","C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe","""C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe"" --type=renderer --no-sandbox --autoplay-policy=no-user-gesture-required --log-file=""C:\Users\nhuyn\AppData\Local\NVIDIA Corporation\NVIDIA Share\debug.log"" --field-trial-handle=2220,4920399898091810599,10858623766384131179,131072 --disable-features=VizDisplayCompositor --service-pipe-token=1108669197642798035 --lang=en-US --log-file=""C:\Users\nhuyn\AppData\Local\NVIDIA Corporation\NVIDIA Share\debug.log"" --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=1108669197642798035 --renderer-client-id=3 --mojo-platform-channel-handle=2988 /prefetch:1","System.Diagnostics.Process (NVIDIA Share)","NVIDIA Corporation","1.8125","73.3683.1933.5","rel_03_27/472473e","NVIDIA Share","NVIDIA Share","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10688","8",,"False","4/29/2025 9:09:48 AM",,"5112",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","34464","34464","59387904","59387904","504112","504112","71172096","71172096","89047040","89047040","4845727744","550760448","True","Normal","59387904","59387904","1048575","3",,"System.Diagnostics.ProcessThreadCollection","365","4841140224","546172928","False",,,,"66142208","66142208",,"System.Diagnostics.ProcessModule (NVIDIA Share.exe)","00:00:00.2187500","00:00:01.8125000","00:00:01.5937500","NVIDIA Share","0","","True",,
"NVIDIA Share","3","515","4890521600","41668608","55394304","27728","C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe","""C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe"" --type=gpu-process --field-trial-handle=2220,4920399898091810599,10858623766384131179,131072 --disable-features=VizDisplayCompositor --no-sandbox --log-file=""C:\Users\nhuyn\AppData\Local\NVIDIA Corporation\NVIDIA Share\debug.log"" --lang=en-US --gpu-preferences=KAAAAAAAAACACwAAAQAAAAAAAAAAAGAAAAAAAAEAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --log-file=""C:\Users\nhuyn\AppData\Local\NVIDIA Corporation\NVIDIA Share\debug.log"" --service-request-channel-token=15464874938365922925 --mojo-platform-channel-handle=2300 /prefetch:2","System.Diagnostics.Process (NVIDIA Share)","NVIDIA Corporation","0.171875","73.3683.1933.5","rel_03_27/472473e","NVIDIA Share","NVIDIA Share","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9844","8",,"False","4/29/2025 9:09:47 AM",,"19004",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","27728","27728","55394304","55394304","923152","923152","55521280","55521280","70492160","70492160","4908539904","613572608","True","Normal","55394304","55394304","1048575","3",,"System.Diagnostics.ProcessThreadCollection","515","4890521600","595554304","False",,,,"41668608","41668608",,"System.Diagnostics.ProcessModule (NVIDIA Share.exe)","00:00:00.0781250","00:00:00.1718750","00:00:00.0937500","NVIDIA Share","0","","True",,
"NVIDIA Share","3","786","4910383104","70422528","42631168","40648","C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe","""C:\Program Files\NVIDIA Corporation\NVIDIA GeForce Experience\NVIDIA Share.exe""","System.Diagnostics.Process (nvcontainer)","NVIDIA Corporation","9.8125","73.3683.1933.5","rel_03_27/472473e","NVIDIA Share","NVIDIA Share","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4784","8",,"False","4/29/2025 9:09:46 AM",,"21596",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","40648","40648","42631168","42631168","1019424","1019424","87080960","87080960","93634560","93634560","5098180608","803213312","True","Normal","42631168","42631168","1048575","3",,"System.Diagnostics.ProcessThreadCollection","786","4910383104","615415808","False",,,,"70422528","70422528",,"System.Diagnostics.ProcessModule (NVIDIA Share.exe)","00:00:05.7031250","00:00:09.8125000","00:00:04.1093750","NVIDIA Share","66850","NVIDIA GeForce Overlay","True",,
"NVIDIA Web Helper","3","615","334323712","14462976","31920128","80200","C:\Program Files (x86)\NVIDIA Corporation\NvNode\NVIDIA Web Helper.exe","""C:\Program Files (x86)\NVIDIA Corporation\NvNode\NVIDIA Web Helper.exe"" index.js",,"Node.js","1.03125","11.13.0","11.13.0","NVIDIA Web Helper Service","Node.js","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9764","6",,"False","4/29/2025 9:09:31 AM",,"26604",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","80200","80200","31920128","31920128","363672","363672","40574976","40574976","77328384","77328384","358768640","358768640","True","BelowNormal","31920128","31920128","1048575","3",,"System.Diagnostics.ProcessThreadCollection","615","334323712","334323712","False",,,,"14462976","14462976",,"System.Diagnostics.ProcessModule (NVIDIA Web Helper.exe)","00:00:00.2031250","00:00:01.0312500","00:00:00.8281250","NVIDIA Web Helper","0","","True",,
"nvsphelper64","3","256","4447748096","15060992","3477504","14704",,,,,"3.734375",,,,,"Process",,,"8",,"False","4/29/2025 9:09:46 AM",,"21960",".",,,,"14704","14704","3477504","3477504","228584","228584","4337664","4337664","20520960","20520960","4451147776","156180480",,,"3477504","3477504",,"3",,"System.Diagnostics.ProcessThreadCollection","256","4447748096","152780800","False",,,,"15060992","15060992",,,"00:00:03","00:00:03.7343750","00:00:00.7343750","nvsphelper64","0","","True",,
"OfficeClickToRun","0","799","2203573563392","43819008","39493632","26992",,,,,,,,,,"Process",,,"8",,,,,"5368",".",,,,"26992","26992","39493632","39493632","302976","302976","68317184","68317184","93966336","93966336","2203602743296","284520448",,,"39493632","39493632",,"0",,"System.Diagnostics.ProcessThreadCollection","799","2203573563392","255340544","False",,,,"43819008","43819008",,,,,,"OfficeClickToRun","0","","True",,
"OmenCap","0","166","4381073408","8032256","2031616","10664",,,,,,,,,,"Process",,,"8",,,,,"2424",".",,,,"10664","10664","2031616","2031616","99048","99048","2129920","2129920","8785920","8785920","4387364864","92397568",,,"2031616","2031616",,"0",,"System.Diagnostics.ProcessThreadCollection","166","4381073408","86106112","False",,,,"8032256","8032256",,,,,,"OmenCap","0","","True",,
"OmenCommandCenterBackground","3","2218","6251913216","257597440","393572352","146904","C:\Program Files\WindowsApps\AD2F1837.OMENCommandCenter_1101.2503.8.0_x64__v10z8vjag6ke6\OmenCommandCenterApp\OmenCommandCenterBackground.exe","""C:\Program Files\WindowsApps\AD2F1837.OMENCommandCenter_1101.2503.8.0_x64__v10z8vjag6ke6\OmenCommandCenterApp\OmenCommandCenterBackground.exe""",,"HP Inc.","47.875","1101.2503.8.0","1101.2503.8.0","OMEN Command Center Background","OMEN Command Center Background","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7884","8",,"False","4/29/2025 9:09:35 AM",,"10288",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","146904","146904","393572352","393572352","1673400","1673400","425930752","425930752","467632128","467632128","6472171520","-2117763072","True","Normal","393572352","393572352","1048575","3",,"System.Diagnostics.ProcessThreadCollection","2218","6251913216","1956945920","False",,,,"257597440","257597440",,"System.Diagnostics.ProcessModule (OmenCommandCenterBackground.exe)","00:00:25.9218750","00:00:47.8750000","00:00:21.9531250","OmenCommandCenterBackground","0","","True",,
"OmenInstallMonitor","3","466","5017374720","15716352","38649856","30704",,,,,"0.484375",,,,,"Process",,,"6",,"False","4/29/2025 9:09:29 AM",,"20868",".",,,,"30704","30704","38649856","38649856","474616","474616","39518208","39518208","52703232","52703232","5059661824","764694528",,,"38649856","38649856",,"3",,"System.Diagnostics.ProcessThreadCollection","466","5017374720","722407424","False",,,,"15716352","15716352",,,"00:00:00.2500000","00:00:00.4843750","00:00:00.2343750","OmenInstallMonitor","0","","True",,
"OneApp.IGCC.WinService","0","902","4998660096","44728320","42946560","32480",,,,,,,,,,"Process",,,"8",,,,,"5336",".",,,,"32480","32480","42946560","42946560","486624","486624","44867584","44867584","61476864","61476864","5072547840","777580544",,,"42946560","42946560",,"0",,"System.Diagnostics.ProcessThreadCollection","902","4998660096","703692800","False",,,,"44728320","44728320",,,,,,"OneApp.IGCC.WinService","0","","True",,
"OneDrive","3","1165","2207328591872","130359296","158679040","65688","C:\Program Files\Microsoft OneDrive\OneDrive.exe","""C:\Program Files\Microsoft OneDrive\OneDrive.exe"" /background","System.Diagnostics.Process (explorer)","Microsoft Corporation","2.4375","25.060.0330.0003","25.060.0330.0003","Microsoft OneDrive","Microsoft OneDrive","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9228","8",,"False","4/29/2025 9:10:02 AM",,"25836",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","65688","65688","158679040","158679040","1180904","1180904","170196992","170196992","236978176","236978176","2207357227008","-255963136","True","Normal","158679040","158679040","1048575","3",,"System.Diagnostics.ProcessThreadCollection","1165","2207328591872","-284598272","False",,,,"130359296","130359296",,"System.Diagnostics.ProcessModule (OneDrive.exe)","00:00:01.3437500","00:00:02.4375000","00:00:01.0937500","OneDrive","0","","True",,
"ONENOTEM","3","264","2203452153856","4829184","3743744","14136","C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE","""C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE"" /tsr","System.Diagnostics.Process (explorer)","Microsoft Corporation","0.09375","16.0.18623.20208","16.0.18623.20208","Send to OneNote Tool","Microsoft OneNote","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2724","8",,"False","4/29/2025 9:10:23 AM",,"6848",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14136","14136","3743744","3743744","196560","196560","3858432","3858432","17276928","17276928","2203458854912","140632064","True","Normal","3743744","3743744","1048575","3",,"System.Diagnostics.ProcessThreadCollection","264","2203452153856","133931008","False",,,,"4829184","4829184",,"System.Diagnostics.ProcessModule (ONENOTEM.EXE)","00:00:00.0468750","00:00:00.0937500","00:00:00.0468750","ONENOTEM","0","","True",,
"OverlayHelper","3","408","5002190848","14905344","36380672","28160",,,,,"0.59375",,,,,"Process",,,"6",,"False","4/29/2025 9:09:29 AM",,"19940",".",,,,"28160","28160","36380672","36380672","445256","445256","37605376","37605376","48660480","48660480","5048733696","753766400",,,"36380672","36380672",,"3",,"System.Diagnostics.ProcessThreadCollection","408","5002190848","707223552","False",,,,"14905344","14905344",,,"00:00:00.3437500","00:00:00.5937500","00:00:00.2500000","OverlayHelper","0","","True",,
"PhoneExperienceHost","3","1311","2481476452352","165117952","97173504","108720","C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25032.76.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe","""C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25032.76.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe"" -ComServer:Background -Embedding",,"Microsoft Corporation","1.015625","1.25032.76.0","1.25032.76+7aa1ff4a32c123026faae8ef016d851c18ddcbe4","Microsoft Phone Link","Microsoft Phone Link","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8804","8",,"False","4/29/2025 9:09:43 AM",,"25424",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","108720","108720","97173504","97173504","1265536","1265536","99409920","99409920","203759616","203759616","2481490690048","-1000407040","True","Normal","97173504","97173504","1048575","3",,"System.Diagnostics.ProcessThreadCollection","1311","2481476452352","-1014644736","False",,,,"165117952","165117952",,"System.Diagnostics.ProcessModule (PhoneExperienceHost.exe)","00:00:00.2656250","00:00:01.0156250","00:00:00.7500000","PhoneExperienceHost","0","","True",,
"Postman Agent","3","281","2238094684160","49635328","13086720","16632","C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe","""C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\nhuyn\AppData\Roaming\PostmanAgent"" --field-trial-handle=1988,i,10013230588785031697,5697962887398462807,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1984 /prefetch:11","System.Diagnostics.Process (Postman Agent)","Postman","0.21875","0.4.42","0.4.42","Postman Agent","Postman Agent","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7584","8",,"False","4/29/2025 9:10:06 AM",,"9184",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16632","16632","13086720","13086720","576416","576416","13438976","13438976","50802688","50802688","2238128300032","450338816","True","Normal","13086720","13086720","1048575","3",,"System.Diagnostics.ProcessThreadCollection","281","2238094684160","416722944","False",,,,"49635328","49635328",,"System.Diagnostics.ProcessModule (Postman Agent.exe)","00:00:00.0468750","00:00:00.2187500","00:00:00.1718750","Postman Agent","0","","True",,
"Postman Agent","3","355","2238512574464","60145664","66031616","22136","C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe","""C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe"" --type=gpu-process --user-data-dir=""C:\Users\nhuyn\AppData\Roaming\PostmanAgent"" --gpu-preferences=WAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAA4AAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --field-trial-handle=1736,i,10013230588785031697,5697962887398462807,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1728 /prefetch:2","System.Diagnostics.Process (Postman Agent)","Postman","0.0625","0.4.42","0.4.42","Postman Agent","Postman Agent","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10248","10",,"False","4/29/2025 9:10:06 AM",,"20256",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22136","22136","66031616","66031616","977584","977584","66158592","66158592","81403904","81403904","2238520963072","843001856","True","AboveNormal","66031616","66031616","1048575","3",,"System.Diagnostics.ProcessThreadCollection","355","2238512574464","834613248","False",,,,"60145664","60145664",,"System.Diagnostics.ProcessModule (Postman Agent.exe)","00:00:00.0156250","00:00:00.0625000","00:00:00.0468750","Postman Agent","0","","True",,
"Postman Agent","3","646","3418796777472","62169088","137515008","55800","C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe","""C:\Users\nhuyn\AppData\Local\Postman-Agent\app-0.4.42\Postman Agent.exe"" ",,"Postman","2.171875","0.4.42","0.4.42","Postman Agent","Postman Agent","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9164","8",,"False","4/29/2025 9:10:05 AM",,"25112",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","55800","55800","137515008","137515008","680984","680984","160448512","160448512","164470784","164470784","3418855403520","61435904","True","Normal","137515008","137515008","1048575","3",,"System.Diagnostics.ProcessThreadCollection","646","3418796777472","2809856","False",,,,"62169088","62169088",,"System.Diagnostics.ProcessModule (Postman Agent.exe)","00:00:00.6250000","00:00:02.1718750","00:00:01.5468750","Postman Agent","0","","True",,
"pwsh","3","1856","2481217163264","276783104","146153472","173864","C:\Program Files\PowerShell\7\pwsh.exe","""C:\Program Files\PowerShell\7\pwsh.exe"" -NoProfile -ExecutionPolicy Bypass -Command ""Import-Module 'c:\Users\nhuyn\.vscode\extensions\ms-vscode.powershell-2025.0.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.0.0' -BundledModulesPath 'c:\Users\nhuyn\.vscode\extensions\ms-vscode.powershell-2025.0.0\modules' -EnableConsoleRepl -StartupBanner \""PowerShell Extension v2025.0.0
Copyright (c) Microsoft Corporation.

https://aka.ms/vscode-powershell
Type 'help' to get help.
\"" -LogLevel 'Warning' -LogPath 'c:\Users\nhuyn\AppData\Roaming\Code\logs\20250429T091143\window1\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\nhuyn\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-25556-215622.json' -FeatureFlags @() ""","System.Diagnostics.Process (Code)","Microsoft Corporation","25.984375","7.5.1.500","7.5.1 SHA: 024ac9fad3d5526f9364bdfd4af57a7d4cade186+024ac9fad3d5526f9364bdfd4af57a7d4cade186","PowerShell 7","PowerShell","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9332","8",,"False","4/29/2025 9:11:49 AM",,"1824",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","173864","173864","146153472","146153472","668504","668504","146161664","146161664","276783104","276783104","2481425874944","-1065222144","True","Normal","146153472","146153472","1048575","3",,"System.Diagnostics.ProcessThreadCollection","1856","2481217163264","-1273933824","False",,,,"276783104","276783104",,"System.Diagnostics.ProcessModule (pwsh.exe)","00:00:11.4375000","00:00:26","00:00:14.5625000","pwsh","0","","True",,
"Registry","0","0","203427840","65990656","34836480","24344",,,,,,,,,,"Process",,,"8",,,,,"284",".",,,,"24344","24344","34836480","34836480","401544","401544","87384064","87384064","151076864","151076864","268718080","268718080",,,"34836480","34836480",,"0",,"System.Diagnostics.ProcessThreadCollection","0","203427840","203427840","False",,,,"65990656","65990656",,,,,,"Registry","0","","True",,
"RtkAudUService64","0","524","2203466772480","15417344","6524928","27976",,,,,,,,,,"Process",,,"8",,,,,"5360",".",,,,"27976","27976","6524928","6524928","194024","194024","6991872","6991872","17989632","17989632","2203476971520","158748672",,,"6524928","6524928",,"0",,"System.Diagnostics.ProcessThreadCollection","524","2203466772480","148549632","False",,,,"15417344","15417344",,,,,,"RtkAudUService64","0","","True",,
"RtkAudUService64","3","446","2203476729856","16420864","5967872","25208","C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_542359a02bf7f4ad\RtkAudUService64.exe","""C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_542359a02bf7f4ad\RtkAudUService64.exe"" -background","System.Diagnostics.Process (explorer)","Realtek Semiconductor","0.171875","1.1.494.1","1.1.494.1","Realtek HD Audio Universal Service","Realtek HD Audio Universal Service","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8324","8",,"False","4/29/2025 9:09:57 AM",,"8888",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","25208","25208","5967872","5967872","225360","225360","6098944","6098944","17887232","17887232","2203484069888","165847040","True","Normal","5967872","5967872","1048575","3",,"System.Diagnostics.ProcessThreadCollection","446","2203476729856","158507008","False",,,,"16420864","16420864",,"System.Diagnostics.ProcessModule (RtkAudUService64.exe)","00:00:00.1093750","00:00:00.1718750","00:00:00.0625000","RtkAudUService64","0","","True",,
"RtkAudUService64","3","403","2203456069632","14409728","3960832","23040",,,,,,,,,,"Process",,,"8",,,,,"10232",".",,,,"23040","23040","3960832","3960832","200688","200688","5545984","5545984","17203200","17203200","2203474735104","156512256",,,"3960832","3960832",,"3",,"System.Diagnostics.ProcessThreadCollection","403","2203456069632","137846784","False",,,,"14409728","14409728",,,,,,"RtkAudUService64","0","","True",,
"RuntimeBroker","3","226","2203433168896","12726272","3149824","12816",,,,,,,,,,"Process",,,"8",,"True",,,"1396",".",,,,"12816","12816","3149824","3149824","151264","151264","3194880","3194880","12767232","12767232","2203433168896","114946048",,,"3149824","3149824",,"3",,"System.Diagnostics.ProcessThreadCollection","226","2203433168896","114946048","False",,,,"12726272","12726272",,,,,,"RuntimeBroker","0","","True",,
"RuntimeBroker","3","712","2203571367936","46329856","13279232","33008","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","0.609375","10.0.22621.4830 (WinBuild.160101.0800)","10.0.22621.4830","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5484","8",,"False","4/29/2025 9:09:31 AM",,"10364",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","33008","33008","13279232","13279232","370488","370488","15970304","15970304","49029120","49029120","2203972763648","654540800","True","Normal","13279232","13279232","1048575","3",,"System.Diagnostics.ProcessThreadCollection","712","2203571367936","253145088","False",,,,"46329856","46329856",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:00.3750000","00:00:00.6093750","00:00:00.2343750","RuntimeBroker","0","","True",,
"RuntimeBroker","3","355","2203478499328","24211456","5091328","18688","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding",,"Microsoft Corporation","0.015625","10.0.22621.4830 (WinBuild.160101.0800)","10.0.22621.4830","Runtime Broker","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5576","8",,"False","4/29/2025 12:14:15 PM",,"13516",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18688","18688","5091328","5091328","248152","248152","5730304","5730304","24358912","24358912","2203478499328","160276480","True","Normal","5091328","5091328","1048575","3",,"System.Diagnostics.ProcessThreadCollection","355","2203478499328","160276480","False",,,,"24211456","24211456",,"System.Diagnostics.ProcessModule (RuntimeBroker.exe)","00:00:00","00:00:00.0156250","00:00:00.0156250","RuntimeBroker","0","","True",,
